id_venda,data,id_cliente,id_livro,quantidade,id_funcionario,nome,cidade,idade,titulo,categoria,autor,preco,custo,funcionario,faturamento,custo_total,lucro,mes,nome_mes
932,2025-03-05,1,3,1,3,Cliente 1,Rio Grande,68,O Hobbit,Fantasia,J.R.R. Tolkien,50,34,João,50,34,16,3,March
933,2025-06-14,29,10,2,3,Cliente 29,Porto Alegre,61,Verity,Romance,Colleen Hoover,71,30,João,142,60,82,6,June
934,2025-01-27,63,19,3,2,Cliente 63,Rio Grande,69,A Menina que Roubava Livros,Romance,Markus Zusak,78,43,Carlos,234,129,105,1,January
935,2025-11-07,72,3,1,4,Cliente 72,Pelotas,66,O Hobbit,Fantasia,J.R.R. Tolkien,50,34,Marina,50,34,16,11,November
936,2025-10-12,56,12,1,2,Cliente 56,Rio Grande,49,Mindset,Desenvolvimento Pessoal,Carol Dweck,85,43,Carlos,85,43,42,10,October
937,2025-05-28,68,16,1,1,Cliente 68,Pelotas,66,O Poder do Hábito,Desenvolvimento Pessoal,Charles Duhigg,39,22,Ana,39,22,17,5,May
938,2025-10-08,35,17,1,4,Cliente 35,Porto Alegre,42,Extraordinário,Infantil,R.J. Palacio,92,41,Marina,92,41,51,10,October
939,2025-11-22,3,7,3,4,Cliente 3,Pelotas,56,It: A Coisa,Terror,Stephen King,94,58,Marina,282,174,108,11,November
940,2025-11-15,7,13,2,4,Cliente 7,Pelotas,21,Sapiens,História,Yuval Noah Harari,85,55,Marina,170,110,60,11,November
941,2025-06-13,27,2,3,2,Cliente 27,Porto Alegre,45,Harry Potter e a Pedra Filosofal,Fantasia,J.K. Rowling,100,48,Carlos,300,144,156,6,June
942,2025-08-12,1,4,2,1,Cliente 1,Rio Grande,68,1984,Ficção,George Orwell,97,62,Ana,194,124,70,8,August
943,2025-09-29,91,10,3,3,Cliente 91,Rio Grande,55,Verity,Romance,Colleen Hoover,71,30,João,213,90,123,9,September
944,2025-05-26,80,7,4,2,Cliente 80,Rio Grande,18,It: A Coisa,Terror,Stephen King,94,58,Carlos,376,232,144,5,May
945,2025-12-22,71,17,4,3,Cliente 71,Porto Alegre,34,Extraordinário,Infantil,R.J. Palacio,92,41,João,368,164,204,12,December
946,2025-01-30,44,20,4,4,Cliente 44,Porto Alegre,56,O Alquimista,Ficção,Paulo Coelho,86,63,Marina,344,252,92,1,January
947,2025-02-14,87,6,4,4,Cliente 87,Pelotas,49,A Revolução dos Bichos,Ficção,George Orwell,66,40,Marina,264,160,104,2,February
948,2025-10-02,41,19,1,2,Cliente 41,Porto Alegre,30,A Menina que Roubava Livros,Romance,Markus Zusak,78,43,Carlos,78,43,35,10,October
949,2025-02-03,75,5,1,1,Cliente 75,Porto Alegre,45,O Pequeno Príncipe,Infantil,Antoine de Saint-Exupéry,74,27,Ana,74,27,47,2,February
950,2025-05-21,42,10,3,4,Cliente 42,Rio Grande,58,Verity,Romance,Colleen Hoover,71,30,Marina,213,90,123,5,May
951,2025-11-14,33,9,3,3,Cliente 33,Rio Grande,28,O Senhor dos Anéis,Fantasia,J.R.R. Tolkien,81,42,João,243,126,117,11,November
952,2025-08-09,50,13,4,3,Cliente 50,Pelotas,50,Sapiens,História,Yuval Noah Harari,85,55,João,340,220,120,8,August
953,2025-12-22,63,19,2,2,Cliente 63,Rio Grande,69,A Menina que Roubava Livros,Romance,Markus Zusak,78,43,Carlos,156,86,70,12,December
954,2025-01-22,100,6,4,3,Cliente 100,Pelotas,33,A Revolução dos Bichos,Ficção,George Orwell,66,40,João,264,160,104,1,January
955,2025-06-29,37,4,3,1,Cliente 37,Pelotas,50,1984,Ficção,George Orwell,97,62,Ana,291,186,105,6,June
956,2025-11-25,59,3,4,4,Cliente 59,Pelotas,58,O Hobbit,Fantasia,J.R.R. Tolkien,50,34,Marina,200,136,64,11,November
957,2025-08-19,81,3,3,3,Cliente 81,Pelotas,36,O Hobbit,Fantasia,J.R.R. Tolkien,50,34,João,150,102,48,8,August
958,2025-02-07,99,4,4,3,Cliente 99,Porto Alegre,65,1984,Ficção,George Orwell,97,62,João,388,248,140,2,February
959,2025-03-11,48,5,2,4,Cliente 48,Pelotas,26,O Pequeno Príncipe,Infantil,Antoine de Saint-Exupéry,74,27,Marina,148,54,94,3,March
960,2025-04-26,5,8,4,2,Cliente 5,Porto Alegre,69,Orgulho e Preconceito,Romance,Jane Austen,96,38,Carlos,384,152,232,4,April
961,2025-08-27,48,16,2,3,Cliente 48,Pelotas,26,O Poder do Hábito,Desenvolvimento Pessoal,Charles Duhigg,39,22,João,78,44,34,8,August
962,2025-12-01,96,3,2,2,Cliente 96,Rio Grande,23,O Hobbit,Fantasia,J.R.R. Tolkien,50,34,Carlos,100,68,32,12,December
963,2025-05-28,3,12,3,2,Cliente 3,Pelotas,56,Mindset,Desenvolvimento Pessoal,Carol Dweck,85,43,Carlos,255,129,126,5,May
964,2025-01-09,47,8,2,3,Cliente 47,Pelotas,44,Orgulho e Preconceito,Romance,Jane Austen,96,38,João,192,76,116,1,January
965,2025-10-15,62,13,1,1,Cliente 62,Pelotas,66,Sapiens,História,Yuval Noah Harari,85,55,Ana,85,55,30,10,October
966,2025-02-19,99,4,1,2,Cliente 99,Porto Alegre,65,1984,Ficção,George Orwell,97,62,Carlos,97,62,35,2,February
967,2025-12-04,14,14,1,3,Cliente 14,Rio Grande,60,Clean Code,Tecnologia,Robert C. Martin,88,59,João,88,59,29,12,December
968,2025-01-05,63,14,3,2,Cliente 63,Rio Grande,69,Clean Code,Tecnologia,Robert C. Martin,88,59,Carlos,264,177,87,1,January
969,2025-12-09,61,13,1,4,Cliente 61,Rio Grande,66,Sapiens,História,Yuval Noah Harari,85,55,Marina,85,55,30,12,December
970,2025-05-06,31,6,3,1,Cliente 31,Porto Alegre,37,A Revolução dos Bichos,Ficção,George Orwell,66,40,Ana,198,120,78,5,May
971,2025-03-16,95,17,3,1,Cliente 95,Pelotas,51,Extraordinário,Infantil,R.J. Palacio,92,41,Ana,276,123,153,3,March
972,2025-06-14,17,4,1,4,Cliente 17,Pelotas,30,1984,Ficção,George Orwell,97,62,Marina,97,62,35,6,June
973,2025-10-05,24,8,2,4,Cliente 24,Porto Alegre,59,Orgulho e Preconceito,Romance,Jane Austen,96,38,Marina,192,76,116,10,October
974,2025-11-20,23,17,4,2,Cliente 23,Porto Alegre,19,Extraordinário,Infantil,R.J. Palacio,92,41,Carlos,368,164,204,11,November
975,2025-10-27,82,3,3,4,Cliente 82,Rio Grande,19,O Hobbit,Fantasia,J.R.R. Tolkien,50,34,Marina,150,102,48,10,October
976,2025-10-17,50,17,1,1,Cliente 50,Pelotas,50,Extraordinário,Infantil,R.J. Palacio,92,41,Ana,92,41,51,10,October
977,2025-03-18,78,9,3,4,Cliente 78,Porto Alegre,49,O Senhor dos Anéis,Fantasia,J.R.R. Tolkien,81,42,Marina,243,126,117,3,March
978,2025-10-25,79,2,2,3,Cliente 79,Rio Grande,50,Harry Potter e a Pedra Filosofal,Fantasia,J.K. Rowling,100,48,João,200,96,104,10,October
979,2025-05-17,79,13,2,3,Cliente 79,Rio Grande,50,Sapiens,História,Yuval Noah Harari,85,55,João,170,110,60,5,May
980,2025-04-16,70,20,1,2,Cliente 70,Pelotas,66,O Alquimista,Ficção,Paulo Coelho,86,63,Carlos,86,63,23,4,April
981,2025-04-05,27,2,3,1,Cliente 27,Porto Alegre,45,Harry Potter e a Pedra Filosofal,Fantasia,J.K. Rowling,100,48,Ana,300,144,156,4,April
982,2025-05-15,15,20,4,3,Cliente 15,Rio Grande,46,O Alquimista,Ficção,Paulo Coelho,86,63,João,344,252,92,5,May
983,2025-03-09,50,11,4,4,Cliente 50,Pelotas,50,Pai Rico Pai Pobre,Negócios,Robert Kiyosaki,86,30,Marina,344,120,224,3,March
984,2025-05-27,36,15,3,3,Cliente 36,Rio Grande,56,Python para Dados,Tecnologia,Autor Diversos,101,43,João,303,129,174,5,May
985,2025-06-08,8,11,3,3,Cliente 8,Porto Alegre,47,Pai Rico Pai Pobre,Negócios,Robert Kiyosaki,86,30,João,258,90,168,6,June
986,2025-06-12,79,3,3,2,Cliente 79,Rio Grande,50,O Hobbit,Fantasia,J.R.R. Tolkien,50,34,Carlos,150,102,48,6,June
987,2025-12-07,3,3,1,4,Cliente 3,Pelotas,56,O Hobbit,Fantasia,J.R.R. Tolkien,50,34,Marina,50,34,16,12,December
988,2025-07-08,62,12,2,4,Cliente 62,Pelotas,66,Mindset,Desenvolvimento Pessoal,Carol Dweck,85,43,Marina,170,86,84,7,July
989,2025-12-05,47,5,4,4,Cliente 47,Pelotas,44,O Pequeno Príncipe,Infantil,Antoine de Saint-Exupéry,74,27,Marina,296,108,188,12,December
990,2025-04-05,77,20,1,2,Cliente 77,Rio Grande,54,O Alquimista,Ficção,Paulo Coelho,86,63,Carlos,86,63,23,4,April
991,2025-06-30,98,7,3,4,Cliente 98,Porto Alegre,28,It: A Coisa,Terror,Stephen King,94,58,Marina,282,174,108,6,June
992,2025-10-15,88,7,3,4,Cliente 88,Pelotas,21,It: A Coisa,Terror,Stephen King,94,58,Marina,282,174,108,10,October
993,2025-11-18,96,13,2,3,Cliente 96,Rio Grande,23,Sapiens,História,Yuval Noah Harari,85,55,João,170,110,60,11,November
994,2025-07-06,61,9,3,3,Cliente 61,Rio Grande,66,O Senhor dos Anéis,Fantasia,J.R.R. Tolkien,81,42,João,243,126,117,7,July
995,2025-05-18,32,13,1,4,Cliente 32,Porto Alegre,47,Sapiens,História,Yuval Noah Harari,85,55,Marina,85,55,30,5,May
996,2025-05-10,94,12,1,1,Cliente 94,Rio Grande,69,Mindset,Desenvolvimento Pessoal,Carol Dweck,85,43,Ana,85,43,42,5,May
997,2025-07-13,13,13,2,1,Cliente 13,Pelotas,32,Sapiens,História,Yuval Noah Harari,85,55,Ana,170,110,60,7,July
998,2025-11-12,1,10,1,4,Cliente 1,Rio Grande,68,Verity,Romance,Colleen Hoover,71,30,Marina,71,30,41,11,November
999,2025-09-30,34,1,4,1,Cliente 34,Rio Grande,45,Dom Casmurro,Clássico,Machado de Assis,102,58,Ana,408,232,176,9,September
1000,2025-12-18,62,8,1,2,Cliente 62,Pelotas,66,Orgulho e Preconceito,Romance,Jane Austen,96,38,Carlos,96,38,58,12,December
